tag,step,wall_time,value
rollout/ep_rew_mean,1769472,1786474923.697664,3.97112608
rollout/ep_rew_mean,1802240,1786474928.191472,2.875105381
rollout/ep_rew_mean,1835008,1786474932.676187,3.392011166
rollout/ep_rew_mean,1867776,1786474937.159759,3.832195759
rollout/ep_rew_mean,1900544,1786474941.644906,3.396048069
rollout/ep_rew_mean,1933312,1786474946.125677,3.145499468
rollout/ep_rew_mean,1966080,1786474950.613527,4.193995476
rollout/ep_rew_mean,1998848,1786474955.101207,3.902010202
rollout/ep_rew_mean,2031616,1786474959.602528,3.087977648
rollout/ep_rew_mean,2064384,1786474964.097042,3.606472969
rollout/ep_rew_mean,2097152,1786474968.576698,3.9342103
rollout/ep_rew_mean,2129920,1786474973.050735,3.25916934
rollout/ep_rew_mean,2162688,1786474977.534499,3.909063101
rollout/ep_rew_mean,2195456,1786474982.007582,3.592029333
rollout/ep_rew_mean,2228224,1786474986.495366,4.079373837
rollout/ep_rew_mean,2260992,1786474990.974601,3.79215765
rollout/ep_rew_mean,2293760,1786474995.445092,3.191188812
rollout/ep_rew_mean,2326528,1786474999.912278,3.718285799
rollout/ep_rew_mean,2359296,1786475004.383131,3.632590532
rollout/ep_rew_mean,2392064,1786475008.858655,3.856095791
rollout/ep_rew_mean,2424832,1786475013.334823,3.280650377
rollout/ep_rew_mean,2457600,1786475017.822062,3.309639454
rollout/ep_rew_mean,2490368,1786475022.308603,3.91285038
rollout/ep_rew_mean,2523136,1786475026.789719,5.184978485
rollout/ep_rew_mean,2555904,1786475031.268455,4.995873928
rollout/ep_rew_mean,2588672,1786475035.754374,3.983674049
rollout/ep_rew_mean,2621440,1786475040.231508,3.381288052
rollout/ep_rew_mean,2654208,1786475044.720038,3.394897223
rollout/ep_rew_mean,2686976,1786475049.202679,3.964854002
rollout/ep_rew_mean,2719744,1786475053.673596,4.618984222
rollout/ep_rew_mean,2752512,1786475058.184071,3.635644436
rollout/ep_rew_mean,2785280,1786475062.657646,3.638311625
rollout/ep_rew_mean,2818048,1786475067.129636,4.343411446
rollout/ep_rew_mean,2850816,1786475071.596811,4.465228081
rollout/ep_rew_mean,2883584,1786475076.081791,4.259468555
rollout/ep_rew_mean,2916352,1786475080.547598,4.2482481
rollout/ep_rew_mean,2949120,1786475085.009428,3.876312017
rollout/ep_rew_mean,2981888,1786475089.479904,4.344083786
rollout/ep_rew_mean,3014656,1786475093.952397,4.43610239
rollout/ep_rew_mean,3047424,1786475098.425459,4.3541255
rollout/ep_rew_mean,3080192,1786475102.898346,4.328469276
rollout/ep_rew_mean,3112960,1786475107.382362,3.770962238
rollout/ep_rew_mean,3145728,1786475111.858341,4.874947548
rollout/ep_rew_mean,3178496,1786475116.360703,4.376789093
rollout/ep_rew_mean,3211264,1786475120.895603,4.729305744
rollout/ep_rew_mean,3244032,1786475125.373546,4.479043961
rollout/ep_rew_mean,3276800,1786475129.851536,5.135169506
rollout/ep_rew_mean,3309568,1786475134.339102,5.458237171
rollout/ep_rew_mean,3342336,1786475138.815265,4.579153061
rollout/ep_rew_mean,3375104,1786475143.307243,4.673745155
rollout/ep_rew_mean,3407872,1786475147.758292,4.746146679
rollout/ep_rew_mean,3440640,1786475152.223724,4.563392162
rollout/ep_rew_mean,3473408,1786475156.699284,4.842795849
rollout/ep_rew_mean,3506176,1786475161.170013,5.001487255
rollout/ep_rew_mean,3538944,1786475165.638500,5.106146336
rollout/ep_rew_mean,3571712,1786475170.111100,5.600328445
rollout/ep_rew_mean,3604480,1786475174.588716,4.85059166
rollout/ep_rew_mean,3637248,1786475179.079067,5.048418522
rollout/ep_rew_mean,3670016,1786475183.581439,5.269640446
rollout/ep_rew_mean,3702784,1786475188.056581,5.238150597
rollout/ep_rew_mean,3735552,1786475192.520278,5.228694916
rollout/ep_rew_mean,3768320,1786475196.986581,4.826873779
rollout/ep_rew_mean,3801088,1786475201.453460,5.480734348
rollout/ep_rew_mean,3833856,1786475205.921154,5.527742863
rollout/ep_rew_mean,3866624,1786475210.394701,5.291583061
rollout/ep_rew_mean,3899392,1786475214.871724,4.528073788
rollout/ep_rew_mean,3932160,1786475219.355090,5.341981411
rollout/ep_rew_mean,3964928,1786475223.818624,5.926657677
rollout/ep_rew_mean,3997696,1786475228.303189,5.942225933
rollout/ep_rew_mean,4030464,1786475232.769037,4.681645393
rollout/ep_rew_mean,4063232,1786475237.227760,4.959348679
rollout/ep_rew_mean,4096000,1786475241.693946,5.602274418
rollout/ep_rew_mean,4128768,1786475246.172755,6.010501385
rollout/ep_rew_mean,4161536,1786475250.630098,5.930873871
rollout/ep_rew_mean,4194304,1786475255.106476,5.433998108
rollout/ep_rew_mean,4227072,1786475259.577440,4.924677372
rollout/ep_rew_mean,4259840,1786475264.049435,5.336074352
rollout/ep_rew_mean,4292608,1786475268.512621,4.785380363
rollout/ep_rew_mean,4325376,1786475272.967800,6.191420078
rollout/ep_rew_mean,4358144,1786475277.436010,5.988828659
rollout/ep_rew_mean,4390912,1786475281.902421,6.237832546
rollout/ep_rew_mean,4423680,1786475286.380571,5.476658821
rollout/ep_rew_mean,4456448,1786475290.848873,5.240206718
rollout/ep_rew_mean,4489216,1786475295.313388,5.441637516
rollout/ep_rew_mean,4521984,1786475299.776466,5.29882288
rollout/ep_rew_mean,4554752,1786475304.238331,4.822796345
rollout/ep_rew_mean,4587520,1786475308.749835,5.223487854
rollout/ep_rew_mean,4620288,1786475313.227154,5.64387846
rollout/ep_rew_mean,4653056,1786475317.706645,6.159540176
rollout/ep_rew_mean,4685824,1786475322.170447,6.782896519
rollout/ep_rew_mean,4718592,1786475326.630739,5.987561703
rollout/ep_rew_mean,4751360,1786475331.093258,5.909238338
rollout/ep_rew_mean,4784128,1786475335.551569,5.603848457
rollout/ep_rew_mean,4816896,1786475340.020942,5.088321686
rollout/ep_rew_mean,4849664,1786475344.484965,5.707978725
rollout/ep_rew_mean,4882432,1786475348.948891,5.750280857
rollout/ep_rew_mean,4915200,1786475353.401864,5.949722767
rollout/ep_rew_mean,4947968,1786475357.876277,6.458351135
rollout/ep_rew_mean,4980736,1786475362.331754,6.215125561
rollout/ep_rew_mean,5013504,1786475366.802026,6.494771481
rollout/ep_rew_mean,5046272,1786475371.276297,5.003120422
rollout/ep_rew_mean,5079040,1786475375.734295,5.662708282
rollout/ep_rew_mean,5111808,1786475380.198800,5.666885853
rollout/ep_rew_mean,5144576,1786475384.663015,5.221647263
rollout/ep_rew_mean,5177344,1786475389.124901,4.975193024
rollout/ep_rew_mean,5210112,1786475393.585472,5.455633163
rollout/ep_rew_mean,5242880,1786475398.039594,5.709690571
rollout/ep_rew_mean,5275648,1786475402.519840,5.79147625
rollout/ep_rew_mean,5308416,1786475406.995797,6.242063522
rollout/ep_rew_mean,5341184,1786475411.474796,5.468134403
rollout/ep_rew_mean,5373952,1786475415.953462,6.252467155
rollout/ep_rew_mean,5406720,1786475420.429187,6.779889584
rollout/ep_rew_mean,5439488,1786475424.896862,8.001315117
rollout/ep_rew_mean,5472256,1786475429.361018,7.087497711
rollout/ep_rew_mean,5505024,1786475433.824343,6.539624214
