tag,step,wall_time,value
time/fps,1474560,1783861992.424684,6816
time/fps,1507328,1783861997.051362,6821
time/fps,1540096,1783862001.700883,6826
time/fps,1572864,1783862006.386392,6829
time/fps,1605632,1783862010.982416,6835
time/fps,1638400,1783862015.631656,6839
time/fps,1671168,1783862020.246321,6844
time/fps,1703936,1783862024.849263,6849
time/fps,1736704,1783862029.417188,6855
time/fps,1769472,1783862033.931854,6862
time/fps,1802240,1783862038.574063,6866
time/fps,1835008,1783862043.117545,6871
time/fps,1867776,1783862047.755012,6875
time/fps,1900544,1783862052.638408,6872
time/fps,1933312,1783862057.231127,6876
time/fps,1966080,1783862061.799656,6881
time/fps,1998848,1783862066.346822,6886
time/fps,2031616,1783862070.933280,6890
time/fps,2064384,1783862075.463388,6895
time/fps,2097152,1783862080.084770,6898
time/fps,2129920,1783862084.632592,6903
time/fps,2162688,1783862089.531588,6899
time/fps,2195456,1783862094.485967,6895
time/fps,2228224,1783862099.445835,6890
time/fps,2260992,1783862104.486716,6884
time/fps,2293760,1783862109.592308,6877
time/fps,2326528,1783862114.766988,6869
time/fps,2359296,1783862119.854139,6863
time/fps,2392064,1783862124.879232,6858
time/fps,2424832,1783862130.013064,6851
time/fps,2457600,1783862135.149953,6844
time/fps,2490368,1783862140.102483,6841
time/fps,2523136,1783862145.240768,6834
time/fps,2555904,1783862150.180655,6832
time/fps,2588672,1783862154.981344,6832
time/fps,2621440,1783862159.869783,6830
time/fps,2654208,1783862164.666010,6830
time/fps,2686976,1783862169.261418,6834
time/fps,2719744,1783862174.045192,6834
time/fps,2752512,1783862179.031189,6831
time/fps,2785280,1783862183.772518,6831
time/fps,2818048,1783862188.504954,6833
time/fps,2850816,1783862193.166722,6835
time/fps,2883584,1783862197.973360,6835
time/fps,2916352,1783862202.703217,6836
time/fps,2949120,1783862207.570394,6834
time/fps,2981888,1783862212.312311,6835
time/fps,3014656,1783862217.310178,6832
time/fps,3047424,1783862222.236933,6830
time/fps,3080192,1783862227.118562,6829
time/fps,3112960,1783862231.868404,6829
time/fps,3145728,1783862236.667628,6829
time/fps,3178496,1783862241.517596,6829
time/fps,3211264,1783862246.398218,6827
time/fps,3244032,1783862251.180696,6828
time/fps,3276800,1783862255.861151,6829
time/fps,3309568,1783862260.623275,6830
time/fps,3342336,1783862265.341717,6831
time/fps,3375104,1783862270.000134,6833
time/fps,3407872,1783862274.724295,6834
time/fps,3440640,1783862279.580741,6833
time/fps,3473408,1783862284.510652,6831
time/fps,3506176,1783862289.727649,6826
time/fps,3538944,1783862295.006354,6819
time/fps,3571712,1783862300.155988,6815
time/fps,3604480,1783862305.124120,6813
time/fps,3637248,1783862310.186506,6810
time/fps,3670016,1783862315.231861,6807
time/fps,3702784,1783862320.383435,6802
time/fps,3735552,1783862325.270794,6802
time/fps,3768320,1783862329.997062,6803
time/fps,3801088,1783862334.500950,6806
time/fps,3833856,1783862339.143352,6809
time/fps,3866624,1783862344.167462,6806
time/fps,3899392,1783862349.392485,6801
time/fps,3932160,1783862354.570699,6797
time/fps,3964928,1783862359.728384,6793
time/fps,3997696,1783862364.920696,6789
time/fps,4030464,1783862369.943323,6786
time/fps,4063232,1783862374.991849,6784
time/fps,4096000,1783862380.146158,6780
time/fps,4128768,1783862385.220212,6778
time/fps,4161536,1783862390.473283,6773
time/fps,4194304,1783862395.707608,6769
time/fps,4227072,1783862400.876857,6765
time/fps,4259840,1783862405.700461,6765
time/fps,4292608,1783862410.416109,6767
time/fps,4325376,1783862415.150888,6768
time/fps,4358144,1783862419.844011,6769
time/fps,4390912,1783862424.635761,6770
time/fps,4423680,1783862429.366669,6771
time/fps,4456448,1783862434.090831,6772
time/fps,4489216,1783862438.846364,6773
time/fps,4521984,1783862443.670120,6773
time/fps,4554752,1783862448.487916,6773
time/fps,4587520,1783862453.188806,6775
time/fps,4620288,1783862458.060601,6774
time/fps,4653056,1783862462.628062,6777
time/fps,4685824,1783862467.133377,6780
time/fps,4718592,1783862471.650163,6783
time/fps,4751360,1783862476.320274,6785
time/fps,4784128,1783862481.124776,6785
time/fps,4816896,1783862485.943372,6785
time/fps,4849664,1783862490.665183,6786
time/fps,4882432,1783862495.371107,6787
time/fps,4915200,1783862500.179407,6788
time/fps,4947968,1783862504.756534,6790
time/fps,4980736,1783862509.596936,6790
time/fps,5013504,1783862514.195732,6792
train/approx_kl,65536,1783861783.756123,0.009567435831
train/approx_kl,98304,1783861788.783910,0.009463094175
train/approx_kl,131072,1783861793.795065,0.009567666799
train/approx_kl,163840,1783861798.854675,0.009527875111
train/approx_kl,196608,1783861803.858601,0.009531907737
train/approx_kl,229376,1783861808.881739,0.01002004836
train/approx_kl,262144,1783861813.865346,0.009925562888
train/approx_kl,294912,1783861818.869151,0.009665441699
train/approx_kl,327680,1783861823.870720,0.009666013531
train/approx_kl,360448,1783861828.878851,0.0105975084
train/approx_kl,393216,1783861833.887726,0.009967076592
train/approx_kl,425984,1783861838.984991,0.01022613328
train/approx_kl,458752,1783861844.011054,0.01059789956
train/approx_kl,491520,1783861848.922655,0.01002477109
train/approx_kl,524288,1783861854.129669,0.009842551313
train/approx_kl,557056,1783861859.292877,0.01023730915
train/approx_kl,589824,1783861864.385607,0.01014934108
train/approx_kl,622592,1783861869.445812,0.01027491875
train/approx_kl,655360,1783861874.433760,0.01025865041
train/approx_kl,688128,1783861879.404799,0.01012303308
train/approx_kl,720896,1783861884.341964,0.01027937792
train/approx_kl,753664,1783861889.109410,0.01011092775
train/approx_kl,786432,1783861893.870425,0.01043847483
train/approx_kl,819200,1783861898.535509,0.01015582774
